净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,上证涨跌,涨跌
2015-11-23,2.698,2.698,-0.81,开放申购,开放赎回,-0.56,-1
2015-11-20,2.72,2.72,1.3,开放申购,开放赎回,0.37,1
2015-11-19,2.685,2.685,3.27,开放申购,开放赎回,1.36,1
2015-11-18,2.6,2.6,-1.89,开放申购,开放赎回,-1.01,-1
2015-11-17,2.65,2.65,-1.27,开放申购,开放赎回,-0.06,-1
2015-11-16,2.684,2.684,2.72,开放申购,开放赎回,0.73,1
2015-11-13,2.613,2.613,-2.97,开放申购,开放赎回,-1.43,-1
2015-11-12,2.693,2.693,0.75,开放申购,开放赎回,-0.48,1
2015-11-11,2.673,2.673,2.1,开放申购,开放赎回,0.27,1
2015-11-10,2.618,2.618,1.24,开放申购,开放赎回,-0.18,1
2015-11-09,2.586,2.586,3.19,开放申购,开放赎回,1.58,1
2015-11-06,2.506,2.506,3.68,开放申购,开放赎回,1.91,1
2015-11-05,2.417,2.417,-0.41,开放申购,开放赎回,1.83,-1
2015-11-04,2.427,2.427,5.34,开放申购,开放赎回,4.31,1
2015-11-03,2.304,2.304,0.48,开放申购,开放赎回,-0.25,1
2015-11-02,2.293,2.293,-2.38,开放申购,开放赎回,-1.7,-1
2015-10-30,2.349,2.349,0.38,开放申购,开放赎回,-0.14,1
2015-10-29,2.34,2.34,0.95,开放申购,开放赎回,0.36,1
2015-10-28,2.318,2.318,-2.24,开放申购,开放赎回,-1.72,-1
2015-10-27,2.371,2.371,1.32,开放申购,开放赎回,0.14,1
2015-10-26,2.34,2.34,1.08,开放申购,开放赎回,0.5,1
2015-10-23,2.315,2.315,2.25,开放申购,开放赎回,1.3,1
2015-10-22,2.264,2.264,3.52,开放申购,开放赎回,1.45,1
2015-10-21,2.187,2.187,-6.9,开放申购,开放赎回,-3.06,-1
2015-10-20,2.349,2.349,2.35,开放申购,开放赎回,1.14,1
2015-10-19,2.295,2.295,-0.56,开放申购,开放赎回,-0.14,-1
2015-10-16,2.308,2.308,2.81,开放申购,开放赎回,1.6,1
2015-10-15,2.245,2.245,3.65,开放申购,开放赎回,2.32,1
2015-10-14,2.166,2.166,-1.37,开放申购,开放赎回,-0.93,-1
2015-10-13,2.196,2.196,1.01,开放申购,开放赎回,0.17,1
2015-10-12,2.174,2.174,3.52,开放申购,开放赎回,3.28,1
2015-10-09,2.1,2.1,0.33,开放申购,开放赎回,1.27,1
2015-10-08,2.093,2.093,4.7,开放申购,开放赎回,2.97,1
2015-09-30,1.999,1.999,-0.15,开放申购,开放赎回,0.48,-1
2015-09-29,2.002,2.002,-0.05,开放申购,开放赎回,-2.02,-1
2015-09-28,2.003,2.003,5.81,开放申购,开放赎回,0.27,1
2015-09-25,1.893,1.893,-3.52,开放申购,开放赎回,-1.6,-1
2015-09-24,1.962,1.962,0.26,开放申购,开放赎回,0.86,1
2015-09-23,1.957,1.957,-0.05,开放申购,开放赎回,-2.19,-1
2015-09-22,1.958,1.958,0.77,开放申购,开放赎回,0.92,1
2015-09-21,1.943,1.943,4.63,开放申购,开放赎回,1.89,1
2015-09-18,1.857,1.857,2.77,开放申购,开放赎回,0.38,1
2015-09-17,1.807,1.807,0.44,开放申购,开放赎回,-2.1,1
2015-09-16,1.799,1.799,7.27,开放申购,开放赎回,4.89,1
2015-09-15,1.677,1.677,-4.99,开放申购,开放赎回,-3.52,-1
2015-09-14,1.765,1.765,-5.77,开放申购,开放赎回,-2.67,-1
2015-09-11,1.873,1.873,0.81,开放申购,开放赎回,0.07,1
2015-09-10,1.858,1.858,-1.07,开放申购,开放赎回,-1.39,-1
2015-09-09,1.878,1.878,3.47,开放申购,开放赎回,2.29,1
2015-09-08,1.815,1.815,4.79,开放申购,开放赎回,2.92,1
2015-09-07,1.732,1.732,1.82,开放申购,开放赎回,-2.52,1
2015-09-02,1.701,1.701,-2.07,开放申购,开放赎回,-0.2,-1
2015-09-01,1.737,1.737,-6.01,开放申购,开放赎回,-1.23,-1
2015-08-31,1.848,1.848,-3.55,开放申购,开放赎回,-0.82,-1
2015-08-28,1.916,1.916,6.44,开放申购,开放赎回,4.82,1
2015-08-27,1.8,1.8,5.57,开放申购,开放赎回,5.34,1
2015-08-26,1.705,1.705,-2.29,开放申购,开放赎回,-1.27,-1
2015-08-25,1.745,1.745,-7.72,开放申购,开放赎回,-7.63,-1
2015-08-24,1.891,1.891,-7.89,开放申购,开放赎回,-8.49,-1
2015-08-21,2.053,2.053,-6.17,开放申购,开放赎回,-4.27,-1
2015-08-20,2.188,2.188,-2.5,开放申购,开放赎回,-3.42,-1
2015-08-19,2.244,2.244,2.89,开放申购,开放赎回,1.23,1
2015-08-18,2.181,2.181,-7.27,开放申购,开放赎回,-6.15,-1
2015-08-17,2.352,2.352,1.03,开放申购,开放赎回,0.71,1
2015-08-14,2.328,2.328,0.26,开放申购,开放赎回,0.27,1
2015-08-13,2.322,2.322,2.38,开放申购,开放赎回,1.76,1
2015-08-12,2.268,2.268,-2.45,开放申购,开放赎回,-1.06,-1
2015-08-11,2.325,2.325,-0.13,开放申购,开放赎回,-0.01,-1
2015-08-10,2.328,2.328,5.05,开放申购,开放赎回,4.92,1
2015-08-07,2.216,2.216,3.6,开放申购,开放赎回,2.26,1
2015-08-06,2.139,2.139,-0.56,开放申购,开放赎回,-0.89,-1
2015-08-05,2.151,2.151,-1.15,开放申购,开放赎回,-1.65,-1
2015-08-04,2.176,2.176,5.02,开放申购,开放赎回,3.69,1
2015-08-03,2.072,2.072,-4.16,开放申购,开放赎回,-1.11,-1
2015-07-31,2.162,2.162,-2.88,开放申购,开放赎回,-1.13,-1
2015-07-30,2.226,2.226,-3.51,开放申购,开放赎回,-2.2,-1
2015-07-29,2.307,2.307,4.25,开放申购,开放赎回,3.44,1
2015-07-28,2.213,2.213,-2.34,开放申购,开放赎回,-1.68,-1
2015-07-27,2.266,2.266,-5.31,开放申购,开放赎回,-8.48,-1
2015-07-24,2.393,2.393,-1.36,开放申购,开放赎回,-1.29,-1
2015-07-23,2.426,2.426,2.67,开放申购,开放赎回,2.43,1
2015-07-22,2.363,2.363,1.11,开放申购,开放赎回,0.21,1
2015-07-21,2.337,2.337,3.27,开放申购,开放赎回,0.64,1
2015-07-20,2.263,2.263,2.68,开放申购,开放赎回,0.88,1
2015-07-17,2.204,2.204,5.86,开放申购,开放赎回,3.51,1
2015-07-16,2.082,2.082,1.61,开放申购,开放赎回,0.46,1
2015-07-15,2.049,2.049,-5.62,开放申购,开放赎回,-3.03,-1
2015-07-14,2.171,2.171,1.4,开放申购,开放赎回,-1.16,1
2015-07-13,2.141,2.141,4.34,开放申购,开放赎回,2.39,1
2015-07-10,2.052,2.052,5.5,开放申购,开放赎回,4.54,1
2015-07-09,1.945,1.945,4.57,开放申购,开放赎回,5.76,1
2015-07-08,1.86,1.86,-4.57,开放申购,开放赎回,-5.9,-1
2015-07-07,1.949,1.949,-6.21,开放申购,开放赎回,-1.29,-1
2015-06-08,3.68,3.68,-4.54,开放申购,开放赎回,2.17,-1
2015-06-05,3.855,3.855,-0.52,开放申购,开放赎回,1.54,-1
2015-06-04,3.875,3.875,-1.07,开放申购,开放赎回,0.76,-1
2015-06-03,3.917,3.917,1.48,开放申购,开放赎回,-0.01,1
2015-06-02,3.86,3.86,4.95,开放申购,开放赎回,1.69,1
2015-06-01,3.678,3.678,6.36,开放申购,开放赎回,4.71,1
2015-05-29,3.458,3.458,3.16,开放申购,开放赎回,-0.18,1
2015-05-28,3.352,3.352,-5.34,开放申购,开放赎回,-6.5,-1
2015-05-27,3.541,3.541,-0.03,开放申购,开放赎回,0.63,-1
2015-05-26,3.542,3.542,4.42,开放申购,开放赎回,2.02,1
2015-05-25,3.392,3.392,0.03,开放申购,开放赎回,3.35,1
2015-05-22,3.391,3.391,-1.82,开放申购,开放赎回,2.83,-1
2015-05-21,3.454,3.454,1.14,开放申购,开放赎回,1.87,1
2015-05-20,3.415,3.415,2.12,开放申购,开放赎回,0.65,1
2015-05-19,3.344,3.344,2.55,开放申购,开放赎回,3.13,1
2015-05-18,3.261,3.261,6.26,开放申购,开放赎回,-0.58,1
2015-05-15,3.069,3.069,1.99,开放申购,开放赎回,-1.59,1
2015-05-14,3.009,3.009,-1.83,开放申购,开放赎回,0.06,-1
2015-05-13,3.065,3.065,-1.51,开放申购,开放赎回,-0.58,-1
2015-05-12,3.112,3.112,4.22,开放申购,开放赎回,1.56,1
2015-05-11,2.986,2.986,6.76,开放申购,开放赎回,3.04,1
2015-05-08,2.797,2.797,6.47,开放申购,开放赎回,2.28,1
2015-05-07,2.627,2.627,0.42,开放申购,开放赎回,-2.77,1
2015-05-06,2.616,2.616,2.67,开放申购,开放赎回,-1.62,1
2015-05-05,2.548,2.548,-1.85,开放申购,开放赎回,-4.06,-1
2015-05-04,2.596,2.596,-0.35,开放申购,开放赎回,0.87,-1
2015-04-30,2.605,2.605,1.76,开放申购,开放赎回,-0.78,1
2015-04-29,2.56,2.56,4.45,开放申购,开放赎回,0.01,1
2015-04-28,2.451,2.451,-3.24,开放申购,开放赎回,-1.13,-1
2015-04-27,2.533,2.533,-0.08,开放申购,开放赎回,3.04,-1
2015-04-24,2.535,2.535,-1.86,开放申购,开放赎回,-0.47,-1
2015-04-23,2.583,2.583,0.78,开放申购,开放赎回,0.36,1
2015-04-22,2.563,2.563,2.68,开放申购,开放赎回,2.44,1
2015-04-21,2.496,2.496,4.65,开放申购,开放赎回,1.82,1
2015-04-20,2.385,2.385,-2.93,开放申购,开放赎回,-1.64,-1
2015-04-17,2.457,2.457,-0.37,开放申购,开放赎回,2.2,-1
2015-04-16,2.466,2.466,1.73,开放申购,开放赎回,2.71,1
2015-04-15,2.424,2.424,-3.46,开放申购,开放赎回,-1.24,-1
2015-04-14,2.511,2.511,-1.45,开放申购,开放赎回,0.34,-1
2015-04-13,2.548,2.548,1.96,开放申购,开放赎回,2.17,1
2015-04-10,2.499,2.499,3.14,开放申购,开放赎回,1.94,1
2015-04-09,2.423,2.423,-0.37,开放申购,开放赎回,-0.93,-1
2015-04-08,2.432,2.432,-1.5,开放申购,开放赎回,0.84,-1
2015-04-07,2.469,2.469,1.77,开放申购,开放赎回,2.52,1
2015-04-03,2.426,2.426,2.41,开放申购,开放赎回,1.0,1
2015-04-02,2.369,2.369,2.69,开放申购,开放赎回,0.41,1
2015-04-01,2.307,2.307,2.76,开放申购,开放赎回,1.66,1
2015-03-31,2.245,2.245,1.68,开放申购,开放赎回,-1.02,1
2015-03-30,2.208,2.208,-0.9,开放申购,开放赎回,2.59,-1
2015-03-27,2.228,2.228,0.86,开放申购,开放赎回,0.24,1
2015-03-26,2.209,2.209,-4.25,开放申购,开放赎回,0.58,-1
2015-03-25,2.307,2.307,0.87,开放申购,开放赎回,-0.83,1
2015-03-24,2.287,2.287,3.16,开放申购,开放赎回,0.1,1
2015-03-23,2.217,2.217,3.45,开放申购,开放赎回,1.95,1
2015-03-20,2.143,2.143,1.23,开放申购,开放赎回,0.98,1
2015-03-19,2.117,2.117,0.09,开放申购,开放赎回,0.14,1
2015-03-18,2.115,2.115,2.32,开放申购,开放赎回,2.13,1
2015-03-17,2.067,2.067,0.78,开放申购,开放赎回,1.55,1
2015-03-16,2.051,2.051,4.16,开放申购,开放赎回,2.26,1
2015-03-13,1.969,1.969,2.71,开放申购,开放赎回,0.7,1
2015-03-12,1.917,1.917,-2.04,开放申购,开放赎回,1.78,-1
2015-03-11,1.957,1.957,-0.25,开放申购,开放赎回,0.15,-1
2015-03-10,1.962,1.962,1.82,开放申购,开放赎回,-0.49,1
2015-03-09,1.927,1.927,2.34,开放申购,开放赎回,1.89,1
2015-03-06,1.883,1.883,-3.49,开放申购,开放赎回,-0.22,-1
2015-03-05,1.951,1.951,1.04,开放申购,开放赎回,-0.95,1
2015-03-04,1.931,1.931,1.1,开放申购,开放赎回,0.51,1
2015-03-03,1.91,1.91,-1.29,开放申购,开放赎回,-2.2,-1
2015-03-02,1.935,1.935,3.48,开放申购,开放赎回,0.78,1
2015-02-27,1.87,1.87,2.47,开放申购,开放赎回,0.36,1
2015-02-26,1.825,1.825,0.11,开放申购,开放赎回,2.15,1
2015-02-25,1.823,1.823,-1.78,开放申购,开放赎回,-0.56,-1
2015-02-17,1.856,1.856,1.48,开放申购,开放赎回,0.76,1
2015-02-16,1.829,1.829,2.81,开放申购,开放赎回,0.58,1
2015-02-13,1.779,1.779,2.3,开放申购,开放赎回,0.96,1
2015-02-12,1.739,1.739,0.23,开放申购,开放赎回,0.5,1
2015-02-11,1.735,1.735,1.7,开放申购,开放赎回,0.51,1
2015-02-10,1.706,1.706,2.09,开放申购,开放赎回,1.5,1
2015-02-09,1.671,1.671,0.18,开放申购,开放赎回,0.62,1
2015-02-06,1.668,1.668,-2.97,开放申购,开放赎回,-1.93,-1
2015-02-05,1.719,1.719,0.59,开放申购,开放赎回,-1.18,1
2015-02-04,1.709,1.709,-0.06,开放申购,开放赎回,-0.96,-1
2015-02-03,1.71,1.71,2.83,开放申购,开放赎回,2.45,1
2015-02-02,1.663,1.663,0.42,开放申购,开放赎回,-2.56,1
2015-01-30,1.656,1.656,-0.84,开放申购,开放赎回,-1.59,-1
2015-01-29,1.67,1.67,-0.65,开放申购,开放赎回,-1.31,-1
2015-01-28,1.681,1.681,-1.41,开放申购,开放赎回,-1.41,-1
2015-01-27,1.705,1.705,1.01,开放申购,开放赎回,-0.89,1
2015-01-26,1.688,1.688,1.99,开放申购,开放赎回,0.94,1
2015-01-23,1.655,1.655,-0.96,开放申购,开放赎回,0.25,-1
2015-01-22,1.671,1.671,1.03,开放申购,开放赎回,0.59,1
2015-01-21,1.654,1.654,2.67,开放申购,开放赎回,4.74,1
2015-01-20,1.611,1.611,3.2,开放申购,开放赎回,1.82,1
2015-01-19,1.561,1.561,-4.58,开放申购,开放赎回,-7.7,-1
2015-01-16,1.636,1.636,1.74,开放申购,开放赎回,1.2,1
2015-01-15,1.608,1.608,1.32,开放申购,开放赎回,3.54,1
2015-01-14,1.587,1.587,-0.19,开放申购,开放赎回,-0.4,-1
2015-01-13,1.59,1.59,1.73,开放申购,开放赎回,0.19,1
2015-01-12,1.563,1.563,0.51,开放申购,开放赎回,-1.71,1
2015-01-09,1.555,1.555,-0.38,开放申购,开放赎回,-0.24,-1
2015-01-08,1.561,1.561,-1.08,开放申购,开放赎回,-2.39,-1
2015-01-07,1.578,1.578,-0.57,开放申购,开放赎回,0.67,-1
2015-01-06,1.587,1.587,1.34,开放申购,开放赎回,0.03,1
2015-01-05,1.566,1.566,1.23,开放申购,开放赎回,3.58,1
2014-12-31,1.547,1.547,0.52,开放申购,开放赎回,2.18,1
2014-12-30,1.539,1.539,-2.66,开放申购,开放赎回,-0.07,-1
2014-12-29,1.581,1.581,-2.04,开放申购,开放赎回,0.33,-1
2014-12-26,1.614,1.614,1.19,开放申购,开放赎回,2.77,1
2014-12-25,1.595,1.595,2.24,开放申购,开放赎回,3.36,1
2014-12-24,1.56,1.56,1.1,开放申购,开放赎回,-1.98,1
2014-12-23,1.543,1.543,-4.1,开放申购,开放赎回,-3.03,-1
2014-12-22,1.609,1.609,-3.71,开放申购,开放赎回,0.61,-1
2014-12-19,1.671,1.671,-0.12,开放申购,开放赎回,1.67,-1
2014-12-18,1.673,1.673,-0.3,开放申购,开放赎回,-0.11,-1
2014-12-17,1.678,1.678,-1.06,开放申购,开放赎回,1.31,-1
2014-12-16,1.696,1.696,-0.06,开放申购,开放赎回,2.31,-1
2014-12-15,1.697,1.697,0.53,开放申购,开放赎回,0.52,1
2014-12-12,1.688,1.688,0.36,开放申购,开放赎回,0.42,1
2014-12-11,1.682,1.682,2.75,开放申购,开放赎回,-0.49,1
2014-12-10,1.637,1.637,5.0,开放申购,开放赎回,2.93,1
2014-12-09,1.559,1.559,-6.87,开放申购,开放赎回,-5.43,-1
2014-12-08,1.674,1.674,0.18,开放申购,开放赎回,2.81,1
2014-12-05,1.671,1.671,-1.36,开放申购,开放赎回,1.32,-1
2014-12-04,1.694,1.694,2.36,开放申购,开放赎回,4.31,1
2014-12-03,1.655,1.655,0.67,开放申购,开放赎回,0.58,1
2014-12-02,1.644,1.644,2.3,开放申购,开放赎回,3.11,1
2014-12-01,1.607,1.607,-1.05,开放申购,开放赎回,-0.1,-1
2014-11-28,1.624,1.624,0.43,开放申购,开放赎回,1.99,1
2014-11-27,1.617,1.617,0.06,开放申购,开放赎回,1.0,1
2014-11-26,1.616,1.616,1.57,开放申购,开放赎回,1.43,1
2014-11-25,1.591,1.591,2.78,开放申购,开放赎回,1.37,1
2014-11-24,1.548,1.548,1.11,开放申购,开放赎回,1.85,1
2014-11-21,1.531,1.531,1.73,开放申购,开放赎回,1.39,1
2014-11-20,1.505,1.505,-0.13,开放申购,开放赎回,0.07,-1
2014-11-19,1.507,1.507,0.47,开放申购,开放赎回,-0.22,1
2014-11-18,1.5,1.5,0.94,开放申购,开放赎回,-0.71,1
2014-11-17,1.486,1.486,2.27,开放申购,开放赎回,-0.19,1
2014-11-14,1.453,1.453,-0.89,开放申购,开放赎回,-0.27,-1
2014-11-13,1.466,1.466,-1.48,开放申购,开放赎回,-0.36,-1
2014-11-12,1.488,1.488,1.57,开放申购,开放赎回,1.0,1
2014-11-11,1.465,1.465,-2.79,开放申购,开放赎回,-0.16,-1
2014-11-10,1.507,1.507,0.47,开放申购,开放赎回,2.3,1
2014-11-07,1.5,1.5,-0.92,开放申购,开放赎回,-0.32,-1
2014-11-06,1.514,1.514,1.82,开放申购,开放赎回,0.27,1
2014-11-05,1.487,1.487,-0.87,开放申购,开放赎回,-0.47,-1
2014-11-04,1.5,1.5,-1.64,开放申购,开放赎回,0.03,-1
2014-11-03,1.525,1.525,0.93,开放申购,开放赎回,0.41,1
2014-10-31,1.511,1.511,-0.07,开放申购,开放赎回,1.22,-1
2014-10-30,1.512,1.512,-0.85,开放申购,开放赎回,0.76,-1
2014-10-29,1.525,1.525,1.33,开放申购,开放赎回,1.5,1
2014-10-28,1.505,1.505,2.24,开放申购,开放赎回,2.07,1
2014-10-27,1.472,1.472,1.38,开放申购,开放赎回,-0.51,1
2014-10-24,1.452,1.452,1.26,开放申购,开放赎回,-0.01,1
2014-10-23,1.434,1.434,-1.1,开放申购,开放赎回,-1.04,-1
2014-10-22,1.45,1.45,-0.89,开放申购,开放赎回,-0.56,-1
2014-10-21,1.463,1.463,-0.68,开放申购,开放赎回,-0.72,-1
2014-10-20,1.473,1.473,1.66,开放申购,开放赎回,0.66,1
2014-10-17,1.449,1.449,-1.5,开放申购,开放赎回,-0.65,-1
2014-10-16,1.471,1.471,-1.34,开放申购,开放赎回,-0.72,-1
2014-10-15,1.491,1.491,-0.33,开放申购,开放赎回,0.6,-1
2014-10-14,1.496,1.496,-0.8,开放申购,开放赎回,-0.28,-1
2014-10-13,1.508,1.508,-0.53,开放申购,开放赎回,-0.36,-1
2014-10-10,1.516,1.516,-0.2,开放申购,开放赎回,-0.62,-1
2014-10-09,1.519,1.519,0.0,开放申购,开放赎回,0.28,-1
2014-10-08,1.519,1.519,1.0,开放申购,开放赎回,0.8,1
2014-09-30,1.504,1.504,0.67,开放申购,开放赎回,0.26,1
2014-09-29,1.494,1.494,1.36,开放申购,开放赎回,0.43,1
2014-09-26,1.474,1.474,-0.14,开放申购,开放赎回,0.11,-1
2014-09-25,1.476,1.476,-0.94,开放申购,开放赎回,0.07,-1
2014-09-24,1.49,1.49,0.81,开放申购,开放赎回,1.47,1
2014-09-23,1.478,1.478,1.23,开放申购,开放赎回,0.87,1
2014-09-22,1.46,1.46,-0.95,开放申购,开放赎回,-1.7,-1
2014-09-19,1.474,1.474,0.61,开放申购,开放赎回,0.58,1
2014-09-18,1.465,1.465,1.03,开放申购,开放赎回,0.35,1
2014-09-17,1.45,1.45,0.21,开放申购,开放赎回,0.49,1
2014-09-16,1.447,1.447,-3.73,开放申购,开放赎回,-1.82,-1
2014-09-15,1.503,1.503,0.47,开放申购,开放赎回,0.31,1
2014-09-12,1.496,1.496,0.81,开放申购,开放赎回,0.88,1
2014-09-11,1.484,1.484,-0.74,开放申购,开放赎回,-0.29,-1
2014-09-10,1.495,1.495,0.4,开放申购,开放赎回,-0.35,1
2014-09-09,1.489,1.489,0.07,开放申购,开放赎回,0.0,1
2014-09-05,1.488,1.488,0.0,开放申购,开放赎回,0.85,-1
2014-09-04,1.488,1.488,1.85,开放申购,开放赎回,0.8,1
2014-09-03,1.461,1.461,0.69,开放申购,开放赎回,1.0,1
2014-09-02,1.451,1.451,0.97,开放申购,开放赎回,1.37,1
2014-09-01,1.437,1.437,1.99,开放申购,开放赎回,0.83,1
2014-08-29,1.409,1.409,1.29,开放申购,开放赎回,0.97,1
2014-08-28,1.391,1.391,-1.14,开放申购,开放赎回,-0.62,-1
2014-08-27,1.407,1.407,0.57,开放申购,开放赎回,0.11,1
2014-08-26,1.399,1.399,-1.96,开放申购,开放赎回,-0.99,-1
2014-08-25,1.427,1.427,-0.42,开放申购,开放赎回,-0.51,-1
2014-08-22,1.433,1.433,0.42,开放申购,开放赎回,0.46,1
2014-08-21,1.427,1.427,0.56,开放申购,开放赎回,-0.44,1
2014-08-20,1.419,1.419,-0.63,开放申购,开放赎回,-0.23,-1
2014-08-19,1.428,1.428,-0.21,开放申购,开放赎回,0.26,-1
2014-08-18,1.431,1.431,1.35,开放申购,开放赎回,0.57,1
2014-08-15,1.412,1.412,0.57,开放申购,开放赎回,0.92,1
2014-08-14,1.404,1.404,-0.35,开放申购,开放赎回,-0.74,-1
2014-08-13,1.409,1.409,0.36,开放申购,开放赎回,0.06,1
2014-08-12,1.404,1.404,0.57,开放申购,开放赎回,-0.14,1
2014-08-11,1.396,1.396,1.53,开放申购,开放赎回,1.38,1
2014-08-08,1.375,1.375,0.44,开放申购,开放赎回,0.31,1
2014-08-07,1.369,1.369,-0.8,开放申购,开放赎回,-1.34,-1
2014-08-06,1.38,1.38,0.22,开放申购,开放赎回,-0.11,1
2014-08-05,1.377,1.377,0.36,开放申购,开放赎回,-0.15,1
2014-08-04,1.372,1.372,0.51,开放申购,开放赎回,1.74,1
2014-08-01,1.365,1.365,-1.02,开放申购,开放赎回,-0.74,-1
2014-07-31,1.379,1.379,0.73,开放申购,开放赎回,0.93,1
2014-07-30,1.369,1.369,0.74,开放申购,开放赎回,-0.09,1
2014-07-29,1.359,1.359,1.34,开放申购,开放赎回,0.24,1
2014-07-28,1.341,1.341,0.3,开放申购,开放赎回,2.41,1
2014-07-25,1.337,1.337,0.83,开放申购,开放赎回,1.02,1
2014-07-24,1.326,1.326,-0.67,开放申购,开放赎回,1.28,-1
2014-07-23,1.335,1.335,-1.69,开放申购,开放赎回,0.14,-1
2014-07-22,1.358,1.358,0.97,开放申购,开放赎回,1.02,1
2014-07-21,1.345,1.345,0.3,开放申购,开放赎回,-0.22,1
2014-07-18,1.341,1.341,-0.15,开放申购,开放赎回,0.17,-1
2014-07-17,1.343,1.343,0.0,开放申购,开放赎回,-0.57,-1
2014-07-16,1.343,1.343,-1.54,开放申购,开放赎回,-0.15,-1
2014-07-15,1.364,1.364,-1.45,开放申购,开放赎回,0.18,-1
2014-07-14,1.384,1.384,0.95,开放申购,开放赎回,0.96,1
2014-07-11,1.371,1.371,-0.87,开放申购,开放赎回,0.42,-1
2014-07-10,1.383,1.383,-1.07,开放申购,开放赎回,-0.01,-1
2014-07-09,1.398,1.398,-1.27,开放申购,开放赎回,-1.23,-1
2014-07-08,1.416,1.416,1.14,开放申购,开放赎回,0.2,1
2014-07-07,1.4,1.4,-0.28,开放申购,开放赎回,0.03,-1
2014-07-04,1.404,1.404,-0.28,开放申购,开放赎回,-0.19,-1
2014-07-03,1.408,1.408,1.37,开放申购,开放赎回,0.19,1
2014-07-02,1.389,1.389,0.22,开放申购,开放赎回,0.44,1
2014-07-01,1.386,1.386,0.73,开放申购,开放赎回,0.1,1
2014-06-30,1.376,1.376,2.08,开放申购,开放赎回,0.59,1
2014-06-27,1.348,1.348,-0.15,开放申购,开放赎回,-0.11,-1
2014-06-26,1.35,1.35,0.97,开放申购,开放赎回,0.65,1
2014-06-25,1.337,1.337,-0.67,开放申购,开放赎回,-0.41,-1
2014-06-24,1.346,1.346,0.45,开放申购,开放赎回,0.47,1
2014-06-23,1.34,1.34,1.75,开放申购,开放赎回,-0.11,1
2014-06-20,1.317,1.317,0.84,开放申购,开放赎回,0.15,1
2014-06-19,1.306,1.306,-2.54,开放申购,开放赎回,-1.55,-1
2014-06-18,1.34,1.34,-0.59,开放申购,开放赎回,-0.54,-1
2014-06-17,1.348,1.348,-1.25,开放申购,开放赎回,-0.92,-1
2014-06-16,1.365,1.365,0.29,开放申购,开放赎回,0.74,1
2014-06-13,1.361,1.361,1.87,开放申购,开放赎回,0.93,1
2014-06-12,1.336,1.336,-0.07,开放申购,开放赎回,-0.16,-1
2014-06-11,1.337,1.337,0.53,开放申购,开放赎回,0.12,1
2014-06-10,1.33,1.33,1.68,开放申购,开放赎回,1.08,1
2014-06-09,1.308,1.308,-1.21,开放申购,开放赎回,0.03,-1
2014-06-06,1.324,1.324,0.38,开放申购,开放赎回,-0.54,1
2014-06-05,1.319,1.319,1.46,开放申购,开放赎回,0.79,1
2014-06-04,1.3,1.3,0.08,开放申购,开放赎回,-0.66,1
2014-06-03,1.299,1.299,0.46,开放申购,开放赎回,-0.04,1
2014-05-30,1.293,1.293,0.94,开放申购,开放赎回,-0.07,1
2014-05-29,1.281,1.281,-1.76,开放申购,开放赎回,-0.47,-1
2014-05-28,1.304,1.304,1.64,开放申购,开放赎回,0.77,1
2014-05-27,1.283,1.283,-0.93,开放申购,开放赎回,-0.34,-1
2014-05-26,1.295,1.295,1.01,开放申购,开放赎回,0.34,1
2014-05-23,1.282,1.282,1.58,开放申购,开放赎回,0.66,1
2014-05-22,1.262,1.262,0.56,开放申购,开放赎回,-0.18,1
2014-05-21,1.255,1.255,1.46,开放申购,开放赎回,0.84,1
2014-05-20,1.237,1.237,1.23,开放申购,开放赎回,0.15,1
2014-05-19,1.222,1.222,-0.24,开放申购,开放赎回,-1.05,-1
2014-05-16,1.225,1.225,-0.81,开放申购,开放赎回,0.08,-1
2014-05-15,1.235,1.235,-2.06,开放申购,开放赎回,-1.12,-1
2014-05-14,1.261,1.261,-0.24,开放申购,开放赎回,-0.14,-1
2014-05-13,1.264,1.264,-0.16,开放申购,开放赎回,-0.1,-1
2014-05-12,1.266,1.266,1.28,开放申购,开放赎回,2.08,1
2014-05-09,1.25,1.25,-0.56,开放申购,开放赎回,-0.21,-1
2014-05-08,1.257,1.257,-0.95,开放申购,开放赎回,0.26,-1
2014-05-07,1.269,1.269,-2.08,开放申购,开放赎回,-0.89,-1
2014-05-06,1.296,1.296,0.86,开放申购,开放赎回,0.03,1
2014-05-05,1.285,1.285,1.58,开放申购,开放赎回,0.05,1
2014-04-30,1.265,1.265,0.56,开放申购,开放赎回,0.3,1
2014-04-29,1.258,1.258,1.78,开放申购,开放赎回,0.84,1
2014-04-28,1.236,1.236,-2.52,开放申购,开放赎回,-1.62,-1
2014-04-25,1.268,1.268,-2.16,开放申购,开放赎回,-1.0,-1
2014-04-24,1.296,1.296,-0.99,开放申购,开放赎回,-0.5,-1
2014-04-23,1.309,1.309,-1.73,开放申购,开放赎回,-0.26,-1
2014-04-22,1.332,1.332,-1.19,开放申购,开放赎回,0.34,-1
2014-04-21,1.348,1.348,-1.39,开放申购,开放赎回,-1.52,-1
2014-04-18,1.367,1.367,0.44,开放申购,开放赎回,-0.05,1
2014-04-17,1.361,1.361,0.07,开放申购,开放赎回,-0.3,1
2014-04-16,1.36,1.36,-0.44,开放申购,开放赎回,0.17,-1
