净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,上证涨跌
2015-09-11,1.8730,1.8730,0.81%,开放申购,开放赎回,0.07%
2015-09-10,1.8580,1.8580,-1.07%,开放申购,开放赎回,-1.39%
2015-09-09,1.8780,1.8780,3.47%,开放申购,开放赎回,2.29%
2015-09-08,1.8150,1.8150,4.79%,开放申购,开放赎回,2.92%
2015-09-07,1.7320,1.7320,1.82%,开放申购,开放赎回,-2.52%
2015-09-02,1.7010,1.7010,-2.07%,开放申购,开放赎回,-0.20%
2015-09-01,1.7370,1.7370,-6.01%,开放申购,开放赎回,-1.23%
2015-08-31,1.8480,1.8480,-3.55%,开放申购,开放赎回,-0.82%
2015-08-28,1.9160,1.9160,6.44%,开放申购,开放赎回,4.82%
2015-08-27,1.8000,1.8000,5.57%,开放申购,开放赎回,5.34%
2015-08-26,1.7050,1.7050,-2.29%,开放申购,开放赎回,-1.27%
2015-08-25,1.7450,1.7450,-7.72%,开放申购,开放赎回,-7.63%
2015-08-24,1.8910,1.8910,-7.89%,开放申购,开放赎回,-8.49%
2015-08-21,2.0530,2.0530,-6.17%,开放申购,开放赎回,-4.27%
2015-08-20,2.1880,2.1880,-2.50%,开放申购,开放赎回,-3.42%
2015-08-19,2.2440,2.2440,2.89%,开放申购,开放赎回,1.23%
2015-08-18,2.1810,2.1810,-7.27%,开放申购,开放赎回,-6.15%
2015-08-17,2.3520,2.3520,1.03%,开放申购,开放赎回,0.71%
2015-08-14,2.3280,2.3280,0.26%,开放申购,开放赎回,0.27%
2015-08-13,2.3220,2.3220,2.38%,开放申购,开放赎回,1.76%
2015-08-12,2.2680,2.2680,-2.45%,开放申购,开放赎回,-1.06%
2015-08-11,2.3250,2.3250,-0.13%,开放申购,开放赎回,-0.01%
2015-08-10,2.3280,2.3280,5.05%,开放申购,开放赎回,4.92%
2015-08-07,2.2160,2.2160,3.60%,开放申购,开放赎回,2.26%
2015-08-06,2.1390,2.1390,-0.56%,开放申购,开放赎回,-0.89%
2015-08-05,2.1510,2.1510,-1.15%,开放申购,开放赎回,-1.65%
2015-08-04,2.1760,2.1760,5.02%,开放申购,开放赎回,3.69%
2015-08-03,2.0720,2.0720,-4.16%,开放申购,开放赎回,-1.11%
2015-07-31,2.1620,2.1620,-2.88%,开放申购,开放赎回,-1.13%
2015-07-30,2.2260,2.2260,-3.51%,开放申购,开放赎回,-2.20%
2015-07-29,2.3070,2.3070,4.25%,开放申购,开放赎回,3.44%
2015-07-28,2.2130,2.2130,-2.34%,开放申购,开放赎回,-1.68%
2015-07-27,2.2660,2.2660,-5.31%,开放申购,开放赎回,-8.48%
2015-07-24,2.3930,2.3930,-1.36%,开放申购,开放赎回,-1.29%
2015-07-23,2.4260,2.4260,2.67%,开放申购,开放赎回,2.43%
2015-07-22,2.3630,2.3630,1.11%,开放申购,开放赎回,0.21%
2015-07-21,2.3370,2.3370,3.27%,开放申购,开放赎回,0.64%
2015-07-20,2.2630,2.2630,2.68%,开放申购,开放赎回,0.88%
2015-07-17,2.2040,2.2040,5.86%,开放申购,开放赎回,3.51%
2015-07-16,2.0820,2.0820,1.61%,开放申购,开放赎回,0.46%
2015-07-15,2.0490,2.0490,-5.62%,开放申购,开放赎回,-3.03%
2015-07-14,2.1710,2.1710,1.40%,开放申购,开放赎回,-1.16%
2015-07-13,2.1410,2.1410,4.34%,开放申购,开放赎回,2.39%
2015-07-10,2.0520,2.0520,5.50%,开放申购,开放赎回,4.54%
2015-07-09,1.9450,1.9450,4.57%,开放申购,开放赎回,5.76%
2015-07-08,1.8600,1.8600,-4.57%,开放申购,开放赎回,-5.90%
2015-07-07,1.9490,1.9490,-6.21%,开放申购,开放赎回,-1.29%
2015-07-06,2.0780,2.0780,-4.50%,暂停申购,开放赎回,2.41%
2015-07-03,2.1760,2.1760,-7.09%,暂停申购,开放赎回,-5.77%
2015-07-02,2.3420,2.3420,-7.14%,暂停申购,开放赎回,-3.48%
2015-07-01,2.5220,2.5220,-5.58%,暂停申购,开放赎回,-5.23%
2015-06-30,2.6710,2.6710,3.81%,暂停申购,开放赎回,5.53%
2015-06-29,2.5730,2.5730,-8.95%,暂停申购,开放赎回,-3.34%
2015-06-26,2.8260,2.8260,-9.51%,暂停申购,开放赎回,-7.40%
2015-06-25,3.1230,3.1230,-6.16%,暂停申购,开放赎回,-3.46%
2015-06-24,3.3280,3.3280,0.97%,暂停申购,开放赎回,2.48%
2015-06-23,3.2960,3.2960,0.86%,暂停申购,开放赎回,2.19%
2015-06-19,3.2680,3.2680,-7.68%,暂停申购,开放赎回,-6.42%
2015-06-18,3.5400,3.5400,-4.94%,暂停申购,开放赎回,-3.67%
2015-06-17,3.7240,3.7240,3.02%,暂停申购,开放赎回,1.65%
2015-06-16,3.6150,3.6150,-4.92%,暂停申购,开放赎回,-3.47%
2015-06-15,3.8020,3.8020,-3.33%,暂停申购,开放赎回,-2.00%
2015-06-12,3.9330,3.9330,2.45%,暂停申购,开放赎回,0.87%
2015-06-11,3.8390,3.8390,1.72%,暂停申购,开放赎回,0.30%
2015-06-10,3.7740,3.7740,3.60%,暂停申购,开放赎回,-0.15%
2015-06-09,3.6430,3.6430,-1.01%,暂停申购,开放赎回,-0.36%
2015-06-08,3.6800,3.6800,-4.54%,开放申购,开放赎回,2.17%
2015-06-05,3.8550,3.8550,-0.52%,开放申购,开放赎回,1.54%
2015-06-04,3.8750,3.8750,-1.07%,开放申购,开放赎回,0.76%
2015-06-03,3.9170,3.9170,1.48%,开放申购,开放赎回,-0.01%
2015-06-02,3.8600,3.8600,4.95%,开放申购,开放赎回,1.69%
2015-06-01,3.6780,3.6780,6.36%,开放申购,开放赎回,4.71%
2015-05-29,3.4580,3.4580,3.16%,开放申购,开放赎回,-0.18%
2015-05-28,3.3520,3.3520,-5.34%,开放申购,开放赎回,-6.50%
2015-05-27,3.5410,3.5410,-0.03%,开放申购,开放赎回,0.63%
2015-05-26,3.5420,3.5420,4.42%,开放申购,开放赎回,2.02%
2015-05-25,3.3920,3.3920,0.03%,开放申购,开放赎回,3.35%
2015-05-22,3.3910,3.3910,-1.82%,开放申购,开放赎回,2.83%
2015-05-21,3.4540,3.4540,1.14%,开放申购,开放赎回,1.87%
2015-05-20,3.4150,3.4150,2.12%,开放申购,开放赎回,0.65%
2015-05-19,3.3440,3.3440,2.55%,开放申购,开放赎回,3.13%
2015-05-18,3.2610,3.2610,6.26%,开放申购,开放赎回,-0.58%
2015-05-15,3.0690,3.0690,1.99%,开放申购,开放赎回,-1.59%
2015-05-14,3.0090,3.0090,-1.83%,开放申购,开放赎回,0.06%
2015-05-13,3.0650,3.0650,-1.51%,开放申购,开放赎回,-0.58%
2015-05-12,3.1120,3.1120,4.22%,开放申购,开放赎回,1.56%
2015-05-11,2.9860,2.9860,6.76%,开放申购,开放赎回,3.04%
2015-05-08,2.7970,2.7970,6.47%,开放申购,开放赎回,2.28%
2015-05-07,2.6270,2.6270,0.42%,开放申购,开放赎回,-2.77%
2015-05-06,2.6160,2.6160,2.67%,开放申购,开放赎回,-1.62%
2015-05-05,2.5480,2.5480,-1.85%,开放申购,开放赎回,-4.06%
2015-05-04,2.5960,2.5960,-0.35%,开放申购,开放赎回,0.87%
2015-04-30,2.6050,2.6050,1.76%,开放申购,开放赎回,-0.78%
2015-04-29,2.5600,2.5600,4.45%,开放申购,开放赎回,0.01%
2015-04-28,2.4510,2.4510,-3.24%,开放申购,开放赎回,-1.13%
2015-04-27,2.5330,2.5330,-0.08%,开放申购,开放赎回,3.04%
2015-04-24,2.5350,2.5350,-1.86%,开放申购,开放赎回,-0.47%
2015-04-23,2.5830,2.5830,0.78%,开放申购,开放赎回,0.36%
2015-04-22,2.5630,2.5630,2.68%,开放申购,开放赎回,2.44%
2015-04-21,2.4960,2.4960,4.65%,开放申购,开放赎回,1.82%
2015-04-20,2.3850,2.3850,-2.93%,开放申购,开放赎回,-1.64%
2015-04-17,2.4570,2.4570,-0.37%,开放申购,开放赎回,2.20%
2015-04-16,2.4660,2.4660,1.73%,开放申购,开放赎回,2.71%
2015-04-15,2.4240,2.4240,-3.46%,开放申购,开放赎回,-1.24%
2015-04-14,2.5110,2.5110,-1.45%,开放申购,开放赎回,0.34%
2015-04-13,2.5480,2.5480,1.96%,开放申购,开放赎回,2.17%
2015-04-10,2.4990,2.4990,3.14%,开放申购,开放赎回,1.94%
2015-04-09,2.4230,2.4230,-0.37%,开放申购,开放赎回,-0.93%
2015-04-08,2.4320,2.4320,-1.50%,开放申购,开放赎回,0.84%
2015-04-07,2.4690,2.4690,1.77%,开放申购,开放赎回,2.52%
2015-04-03,2.4260,2.4260,2.41%,开放申购,开放赎回,1.00%
2015-04-02,2.3690,2.3690,2.69%,开放申购,开放赎回,0.41%
2015-04-01,2.3070,2.3070,2.76%,开放申购,开放赎回,1.66%
2015-03-31,2.2450,2.2450,1.68%,开放申购,开放赎回,-1.02%
2015-03-30,2.2080,2.2080,-0.90%,开放申购,开放赎回,2.59%
2015-03-27,2.2280,2.2280,0.86%,开放申购,开放赎回,0.24%
2015-03-26,2.2090,2.2090,-4.25%,开放申购,开放赎回,0.58%
2015-03-25,2.3070,2.3070,0.87%,开放申购,开放赎回,-0.83%
2015-03-24,2.2870,2.2870,3.16%,开放申购,开放赎回,0.10%
2015-03-23,2.2170,2.2170,3.45%,开放申购,开放赎回,1.95%
2015-03-20,2.1430,2.1430,1.23%,开放申购,开放赎回,0.98%
2015-03-19,2.1170,2.1170,0.09%,开放申购,开放赎回,0.14%
2015-03-18,2.1150,2.1150,2.32%,开放申购,开放赎回,2.13%
2015-03-17,2.0670,2.0670,0.78%,开放申购,开放赎回,1.55%
2015-03-16,2.0510,2.0510,4.16%,开放申购,开放赎回,2.26%
2015-03-13,1.9690,1.9690,2.71%,开放申购,开放赎回,0.70%
2015-03-12,1.9170,1.9170,-2.04%,开放申购,开放赎回,1.78%
2015-03-11,1.9570,1.9570,-0.25%,开放申购,开放赎回,0.15%
2015-03-10,1.9620,1.9620,1.82%,开放申购,开放赎回,-0.49%
2015-03-09,1.9270,1.9270,2.34%,开放申购,开放赎回,1.89%
2015-03-06,1.8830,1.8830,-3.49%,开放申购,开放赎回,-0.22%
2015-03-05,1.9510,1.9510,1.04%,开放申购,开放赎回,-0.95%
2015-03-04,1.9310,1.9310,1.10%,开放申购,开放赎回,0.51%
2015-03-03,1.9100,1.9100,-1.29%,开放申购,开放赎回,-2.20%
2015-03-02,1.9350,1.9350,3.48%,开放申购,开放赎回,0.78%
2015-02-27,1.8700,1.8700,2.47%,开放申购,开放赎回,0.36%
2015-02-26,1.8250,1.8250,0.11%,开放申购,开放赎回,2.15%
2015-02-25,1.8230,1.8230,-1.78%,开放申购,开放赎回,-0.56%
2015-02-17,1.8560,1.8560,1.48%,开放申购,开放赎回,0.76%
2015-02-16,1.8290,1.8290,2.81%,开放申购,开放赎回,0.58%
2015-02-13,1.7790,1.7790,2.30%,开放申购,开放赎回,0.96%
2015-02-12,1.7390,1.7390,0.23%,开放申购,开放赎回,0.50%
2015-02-11,1.7350,1.7350,1.70%,开放申购,开放赎回,0.51%
2015-02-10,1.7060,1.7060,2.09%,开放申购,开放赎回,1.50%
2015-02-09,1.6710,1.6710,0.18%,开放申购,开放赎回,0.62%
2015-02-06,1.6680,1.6680,-2.97%,开放申购,开放赎回,-1.93%
2015-02-05,1.7190,1.7190,0.59%,开放申购,开放赎回,-1.18%
2015-02-04,1.7090,1.7090,-0.06%,开放申购,开放赎回,-0.96%
2015-02-03,1.7100,1.7100,2.83%,开放申购,开放赎回,2.45%
2015-02-02,1.6630,1.6630,0.42%,开放申购,开放赎回,-2.56%
2015-01-30,1.6560,1.6560,-0.84%,开放申购,开放赎回,-1.59%
2015-01-29,1.6700,1.6700,-0.65%,开放申购,开放赎回,-1.31%
2015-01-28,1.6810,1.6810,-1.41%,开放申购,开放赎回,-1.41%
2015-01-27,1.7050,1.7050,1.01%,开放申购,开放赎回,-0.89%
2015-01-26,1.6880,1.6880,1.99%,开放申购,开放赎回,0.94%
2015-01-23,1.6550,1.6550,-0.96%,开放申购,开放赎回,0.25%
2015-01-22,1.6710,1.6710,1.03%,开放申购,开放赎回,0.59%
2015-01-21,1.6540,1.6540,2.67%,开放申购,开放赎回,4.74%
2015-01-20,1.6110,1.6110,3.20%,开放申购,开放赎回,1.82%
2015-01-19,1.5610,1.5610,-4.58%,开放申购,开放赎回,-7.70%
2015-01-16,1.6360,1.6360,1.74%,开放申购,开放赎回,1.20%
2015-01-15,1.6080,1.6080,1.32%,开放申购,开放赎回,3.54%
2015-01-14,1.5870,1.5870,-0.19%,开放申购,开放赎回,-0.40%
2015-01-13,1.5900,1.5900,1.73%,开放申购,开放赎回,0.19%
2015-01-12,1.5630,1.5630,0.51%,开放申购,开放赎回,-1.71%
2015-01-09,1.5550,1.5550,-0.38%,开放申购,开放赎回,-0.24%
2015-01-08,1.5610,1.5610,-1.08%,开放申购,开放赎回,-2.39%
2015-01-07,1.5780,1.5780,-0.57%,开放申购,开放赎回,0.67%
2015-01-06,1.5870,1.5870,1.34%,开放申购,开放赎回,0.03%
2015-01-05,1.5660,1.5660,1.23%,开放申购,开放赎回,3.58%
2014-12-31,1.5470,1.5470,0.52%,开放申购,开放赎回,2.18%
2014-12-30,1.5390,1.5390,-2.66%,开放申购,开放赎回,-0.07%
2014-12-29,1.5810,1.5810,-2.04%,开放申购,开放赎回,0.33%
2014-12-26,1.6140,1.6140,1.19%,开放申购,开放赎回,2.77%
2014-12-25,1.5950,1.5950,2.24%,开放申购,开放赎回,3.36%
2014-12-24,1.5600,1.5600,1.10%,开放申购,开放赎回,-1.98%
2014-12-23,1.5430,1.5430,-4.10%,开放申购,开放赎回,-3.03%
2014-12-22,1.6090,1.6090,-3.71%,开放申购,开放赎回,0.61%
2014-12-19,1.6710,1.6710,-0.12%,开放申购,开放赎回,1.67%
2014-12-18,1.6730,1.6730,-0.30%,开放申购,开放赎回,-0.11%
2014-12-17,1.6780,1.6780,-1.06%,开放申购,开放赎回,1.31%
2014-12-16,1.6960,1.6960,-0.06%,开放申购,开放赎回,2.31%
2014-12-15,1.6970,1.6970,0.53%,开放申购,开放赎回,0.52%
2014-12-12,1.6880,1.6880,0.36%,开放申购,开放赎回,0.42%
2014-12-11,1.6820,1.6820,2.75%,开放申购,开放赎回,-0.49%
2014-12-10,1.6370,1.6370,5.00%,开放申购,开放赎回,2.93%
2014-12-09,1.5590,1.5590,-6.87%,开放申购,开放赎回,-5.43%
2014-12-08,1.6740,1.6740,0.18%,开放申购,开放赎回,2.81%
2014-12-05,1.6710,1.6710,-1.36%,开放申购,开放赎回,1.32%
2014-12-04,1.6940,1.6940,2.36%,开放申购,开放赎回,4.31%
2014-12-03,1.6550,1.6550,0.67%,开放申购,开放赎回,0.58%
2014-12-02,1.6440,1.6440,2.30%,开放申购,开放赎回,3.11%
2014-12-01,1.6070,1.6070,-1.05%,开放申购,开放赎回,-0.10%
2014-11-28,1.6240,1.6240,0.43%,开放申购,开放赎回,1.99%
2014-11-27,1.6170,1.6170,0.06%,开放申购,开放赎回,1.00%
2014-11-26,1.6160,1.6160,1.57%,开放申购,开放赎回,1.43%
2014-11-25,1.5910,1.5910,2.78%,开放申购,开放赎回,1.37%
2014-11-24,1.5480,1.5480,1.11%,开放申购,开放赎回,1.85%
2014-11-21,1.5310,1.5310,1.73%,开放申购,开放赎回,1.39%
2014-11-20,1.5050,1.5050,-0.13%,开放申购,开放赎回,0.07%
2014-11-19,1.5070,1.5070,0.47%,开放申购,开放赎回,-0.22%
2014-11-18,1.5000,1.5000,0.94%,开放申购,开放赎回,-0.71%
2014-11-17,1.4860,1.4860,2.27%,开放申购,开放赎回,-0.19%
2014-11-14,1.4530,1.4530,-0.89%,开放申购,开放赎回,-0.27%
2014-11-13,1.4660,1.4660,-1.48%,开放申购,开放赎回,-0.36%
2014-11-12,1.4880,1.4880,1.57%,开放申购,开放赎回,1.00%
2014-11-11,1.4650,1.4650,-2.79%,开放申购,开放赎回,-0.16%
2014-11-10,1.5070,1.5070,0.47%,开放申购,开放赎回,2.30%
2014-11-07,1.5000,1.5000,-0.92%,开放申购,开放赎回,-0.32%
2014-11-06,1.5140,1.5140,1.82%,开放申购,开放赎回,0.27%
2014-11-05,1.4870,1.4870,-0.87%,开放申购,开放赎回,-0.47%
2014-11-04,1.5000,1.5000,-1.64%,开放申购,开放赎回,0.03%
2014-11-03,1.5250,1.5250,0.93%,开放申购,开放赎回,0.41%
2014-10-31,1.5110,1.5110,-0.07%,开放申购,开放赎回,1.22%
2014-10-30,1.5120,1.5120,-0.85%,开放申购,开放赎回,0.76%
2014-10-29,1.5250,1.5250,1.33%,开放申购,开放赎回,1.50%
2014-10-28,1.5050,1.5050,2.24%,开放申购,开放赎回,2.07%
2014-10-27,1.4720,1.4720,1.38%,开放申购,开放赎回,-0.51%
2014-10-24,1.4520,1.4520,1.26%,开放申购,开放赎回,-0.01%
2014-10-23,1.4340,1.4340,-1.10%,开放申购,开放赎回,-1.04%
2014-10-22,1.4500,1.4500,-0.89%,开放申购,开放赎回,-0.56%
2014-10-21,1.4630,1.4630,-0.68%,开放申购,开放赎回,-0.72%
2014-10-20,1.4730,1.4730,1.66%,开放申购,开放赎回,0.66%
2014-10-17,1.4490,1.4490,-1.50%,开放申购,开放赎回,-0.65%
2014-10-16,1.4710,1.4710,-1.34%,开放申购,开放赎回,-0.72%
2014-10-15,1.4910,1.4910,-0.33%,开放申购,开放赎回,0.60%
2014-10-14,1.4960,1.4960,-0.80%,开放申购,开放赎回,-0.28%
2014-10-13,1.5080,1.5080,-0.53%,开放申购,开放赎回,-0.36%
2014-10-10,1.5160,1.5160,-0.20%,开放申购,开放赎回,-0.62%
2014-10-09,1.5190,1.5190,0.00%,开放申购,开放赎回,0.28%
2014-10-08,1.5190,1.5190,1.00%,开放申购,开放赎回,0.80%
2014-09-30,1.5040,1.5040,0.67%,开放申购,开放赎回,0.26%
2014-09-29,1.4940,1.4940,1.36%,开放申购,开放赎回,0.43%
2014-09-26,1.4740,1.4740,-0.14%,开放申购,开放赎回,0.11%
2014-09-25,1.4760,1.4760,-0.94%,开放申购,开放赎回,0.07%
2014-09-24,1.4900,1.4900,0.81%,开放申购,开放赎回,1.47%
2014-09-23,1.4780,1.4780,1.23%,开放申购,开放赎回,0.87%
2014-09-22,1.4600,1.4600,-0.95%,开放申购,开放赎回,-1.70%
2014-09-19,1.4740,1.4740,0.61%,开放申购,开放赎回,0.58%
2014-09-18,1.4650,1.4650,1.03%,开放申购,开放赎回,0.35%
2014-09-17,1.4500,1.4500,0.21%,开放申购,开放赎回,0.49%
2014-09-16,1.4470,1.4470,-3.73%,开放申购,开放赎回,-1.82%
2014-09-15,1.5030,1.5030,0.47%,开放申购,开放赎回,0.31%
2014-09-12,1.4960,1.4960,0.81%,开放申购,开放赎回,0.88%
2014-09-11,1.4840,1.4840,-0.74%,开放申购,开放赎回,-0.29%
2014-09-10,1.4950,1.4950,0.40%,开放申购,开放赎回,-0.35%
2014-09-09,1.4890,1.4890,0.07%,开放申购,开放赎回,0.00%
2014-09-05,1.4880,1.4880,0.00%,开放申购,开放赎回,0.85%
2014-09-04,1.4880,1.4880,1.85%,开放申购,开放赎回,0.80%
2014-09-03,1.4610,1.4610,0.69%,开放申购,开放赎回,1.00%
2014-09-02,1.4510,1.4510,0.97%,开放申购,开放赎回,1.37%
2014-09-01,1.4370,1.4370,1.99%,开放申购,开放赎回,0.83%
2014-08-29,1.4090,1.4090,1.29%,开放申购,开放赎回,0.97%
2014-08-28,1.3910,1.3910,-1.14%,开放申购,开放赎回,-0.62%
2014-08-27,1.4070,1.4070,0.57%,开放申购,开放赎回,0.11%
2014-08-26,1.3990,1.3990,-1.96%,开放申购,开放赎回,-0.99%
2014-08-25,1.4270,1.4270,-0.42%,开放申购,开放赎回,-0.51%
2014-08-22,1.4330,1.4330,0.42%,开放申购,开放赎回,0.46%
2014-08-21,1.4270,1.4270,0.56%,开放申购,开放赎回,-0.44%
2014-08-20,1.4190,1.4190,-0.63%,开放申购,开放赎回,-0.23%
2014-08-19,1.4280,1.4280,-0.21%,开放申购,开放赎回,0.26%
2014-08-18,1.4310,1.4310,1.35%,开放申购,开放赎回,0.57%
2014-08-15,1.4120,1.4120,0.57%,开放申购,开放赎回,0.92%
2014-08-14,1.4040,1.4040,-0.35%,开放申购,开放赎回,-0.74%
2014-08-13,1.4090,1.4090,0.36%,开放申购,开放赎回,0.06%
2014-08-12,1.4040,1.4040,0.57%,开放申购,开放赎回,-0.14%
2014-08-11,1.3960,1.3960,1.53%,开放申购,开放赎回,1.38%
2014-08-08,1.3750,1.3750,0.44%,开放申购,开放赎回,0.31%
2014-08-07,1.3690,1.3690,-0.80%,开放申购,开放赎回,-1.34%
2014-08-06,1.3800,1.3800,0.22%,开放申购,开放赎回,-0.11%
2014-08-05,1.3770,1.3770,0.36%,开放申购,开放赎回,-0.15%
2014-08-04,1.3720,1.3720,0.51%,开放申购,开放赎回,1.74%
2014-08-01,1.3650,1.3650,-1.02%,开放申购,开放赎回,-0.74%
2014-07-31,1.3790,1.3790,0.73%,开放申购,开放赎回,0.93%
2014-07-30,1.3690,1.3690,0.74%,开放申购,开放赎回,-0.09%
2014-07-29,1.3590,1.3590,1.34%,开放申购,开放赎回,0.24%
2014-07-28,1.3410,1.3410,0.30%,开放申购,开放赎回,2.41%
2014-07-25,1.3370,1.3370,0.83%,开放申购,开放赎回,1.02%
2014-07-24,1.3260,1.3260,-0.67%,开放申购,开放赎回,1.28%
2014-07-23,1.3350,1.3350,-1.69%,开放申购,开放赎回,0.14%
2014-07-22,1.3580,1.3580,0.97%,开放申购,开放赎回,1.02%
2014-07-21,1.3450,1.3450,0.30%,开放申购,开放赎回,-0.22%
2014-07-18,1.3410,1.3410,-0.15%,开放申购,开放赎回,0.17%
2014-07-17,1.3430,1.3430,0.00%,开放申购,开放赎回,-0.57%
2014-07-16,1.3430,1.3430,-1.54%,开放申购,开放赎回,-0.15%
2014-07-15,1.3640,1.3640,-1.45%,开放申购,开放赎回,0.18%
2014-07-14,1.3840,1.3840,0.95%,开放申购,开放赎回,0.96%
2014-07-11,1.3710,1.3710,-0.87%,开放申购,开放赎回,0.42%
2014-07-10,1.3830,1.3830,-1.07%,开放申购,开放赎回,-0.01%
2014-07-09,1.3980,1.3980,-1.27%,开放申购,开放赎回,-1.23%
2014-07-08,1.4160,1.4160,1.14%,开放申购,开放赎回,0.20%
2014-07-07,1.4000,1.4000,-0.28%,开放申购,开放赎回,0.03%
2014-07-04,1.4040,1.4040,-0.28%,开放申购,开放赎回,-0.19%
2014-07-03,1.4080,1.4080,1.37%,开放申购,开放赎回,0.19%
2014-07-02,1.3890,1.3890,0.22%,开放申购,开放赎回,0.44%
2014-07-01,1.3860,1.3860,0.73%,开放申购,开放赎回,0.10%
2014-06-30,1.3760,1.3760,2.08%,开放申购,开放赎回,0.59%
2014-06-27,1.3480,1.3480,-0.15%,开放申购,开放赎回,-0.11%
2014-06-26,1.3500,1.3500,0.97%,开放申购,开放赎回,0.65%
2014-06-25,1.3370,1.3370,-0.67%,开放申购,开放赎回,-0.41%
2014-06-24,1.3460,1.3460,0.45%,开放申购,开放赎回,0.47%
2014-06-23,1.3400,1.3400,1.75%,开放申购,开放赎回,-0.11%
2014-06-20,1.3170,1.3170,0.84%,开放申购,开放赎回,0.15%
2014-06-19,1.3060,1.3060,-2.54%,开放申购,开放赎回,-1.55%
2014-06-18,1.3400,1.3400,-0.59%,开放申购,开放赎回,-0.54%
2014-06-17,1.3480,1.3480,-1.25%,开放申购,开放赎回,-0.92%
2014-06-16,1.3650,1.3650,0.29%,开放申购,开放赎回,0.74%
2014-06-13,1.3610,1.3610,1.87%,开放申购,开放赎回,0.93%
2014-06-12,1.3360,1.3360,-0.07%,开放申购,开放赎回,-0.16%
2014-06-11,1.3370,1.3370,0.53%,开放申购,开放赎回,0.12%
2014-06-10,1.3300,1.3300,1.68%,开放申购,开放赎回,1.08%
2014-06-09,1.3080,1.3080,-1.21%,开放申购,开放赎回,0.03%
2014-06-06,1.3240,1.3240,0.38%,开放申购,开放赎回,-0.54%
2014-06-05,1.3190,1.3190,1.46%,开放申购,开放赎回,0.79%
2014-06-04,1.3000,1.3000,0.08%,开放申购,开放赎回,-0.66%
2014-06-03,1.2990,1.2990,0.46%,开放申购,开放赎回,-0.04%
2014-05-30,1.2930,1.2930,0.94%,开放申购,开放赎回,-0.07%
2014-05-29,1.2810,1.2810,-1.76%,开放申购,开放赎回,-0.47%
2014-05-28,1.3040,1.3040,1.64%,开放申购,开放赎回,0.77%
2014-05-27,1.2830,1.2830,-0.93%,开放申购,开放赎回,-0.34%
2014-05-26,1.2950,1.2950,1.01%,开放申购,开放赎回,0.34%
2014-05-23,1.2820,1.2820,1.58%,开放申购,开放赎回,0.66%
2014-05-22,1.2620,1.2620,0.56%,开放申购,开放赎回,-0.18%
2014-05-21,1.2550,1.2550,1.46%,开放申购,开放赎回,0.84%
2014-05-20,1.2370,1.2370,1.23%,开放申购,开放赎回,0.15%
2014-05-19,1.2220,1.2220,-0.24%,开放申购,开放赎回,-1.05%
2014-05-16,1.2250,1.2250,-0.81%,开放申购,开放赎回,0.08%
2014-05-15,1.2350,1.2350,-2.06%,开放申购,开放赎回,-1.12%
2014-05-14,1.2610,1.2610,-0.24%,开放申购,开放赎回,-0.14%
2014-05-13,1.2640,1.2640,-0.16%,开放申购,开放赎回,-0.10%
2014-05-12,1.2660,1.2660,1.28%,开放申购,开放赎回,2.08%
2014-05-09,1.2500,1.2500,-0.56%,开放申购,开放赎回,-0.21%
2014-05-08,1.2570,1.2570,-0.95%,开放申购,开放赎回,0.26%
2014-05-07,1.2690,1.2690,-2.08%,开放申购,开放赎回,-0.89%
2014-05-06,1.2960,1.2960,0.86%,开放申购,开放赎回,0.03%
2014-05-05,1.2850,1.2850,1.58%,开放申购,开放赎回,0.05%
2014-04-30,1.2650,1.2650,0.56%,开放申购,开放赎回,0.30%
2014-04-29,1.2580,1.2580,1.78%,开放申购,开放赎回,0.84%
2014-04-28,1.2360,1.2360,-2.52%,开放申购,开放赎回,-1.62%
2014-04-25,1.2680,1.2680,-2.16%,开放申购,开放赎回,-1.00%
2014-04-24,1.2960,1.2960,-0.99%,开放申购,开放赎回,-0.50%
2014-04-23,1.3090,1.3090,-1.73%,开放申购,开放赎回,-0.26%
2014-04-22,1.3320,1.3320,-1.19%,开放申购,开放赎回,0.34%
2014-04-21,1.3480,1.3480,-1.39%,开放申购,开放赎回,-1.52%
2014-04-18,1.3670,1.3670,0.44%,开放申购,开放赎回,-0.05%
2014-04-17,1.3610,1.3610,0.07%,开放申购,开放赎回,-0.30%
2014-04-16,1.3600,1.3600,-0.44%,开放申购,开放赎回,0.17%
2014-04-15,1.3660,1.3660,-0.65%,开放申购,开放赎回,-1.40%
2014-04-14,1.3750,1.3750,0.15%,开放申购,开放赎回,0.05%
2014-04-11,1.3730,1.3730,0.15%,开放申购,开放赎回,-0.18%
2014-04-10,1.3710,1.3710,1.56%,开放申购,开放赎回,1.38%
2014-04-09,1.3500,1.3500,2.04%,开放申购,开放赎回,0.33%
2014-04-08,1.3230,1.3230,0.76%,开放申购,开放赎回,1.92%
2014-04-04,1.3130,1.3130,0.77%,开放申购,开放赎回,0.74%
2014-04-03,1.3030,1.3030,1.09%,开放申购,开放赎回,-0.74%
2014-04-02,1.2890,1.2890,-0.15%,开放申购,开放赎回,0.56%
2014-04-01,1.2910,1.2910,2.62%,开放申购,开放赎回,0.70%
2014-03-31,1.2580,1.2580,-1.10%,开放申购,开放赎回,-0.41%
