净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,上证涨跌,涨跌
2020-11-04,1.1206,2.7448,0.48,限制大额申购,开放赎回,0.19,1
2020-11-03,1.1152,2.7394,1.1,限制大额申购,开放赎回,1.42,1
2020-11-02,1.1031,2.7273,1.67,限制大额申购,开放赎回,0.02,1
2020-10-30,1.085,2.7092,-2.83,限制大额申购,开放赎回,-1.47,-1
2020-10-29,1.1166,2.7408,2.84,限制大额申购,开放赎回,0.11,1
2020-10-28,1.0858,2.71,3.27,限制大额申购,开放赎回,0.46,1
2020-10-27,1.0514,2.6756,0.91,限制大额申购,开放赎回,0.1,1
2020-10-26,1.0419,2.6661,-1.08,限制大额申购,开放赎回,-0.82,-1
2020-10-23,1.0533,2.6775,-2.54,限制大额申购,开放赎回,-1.04,-1
2020-10-22,1.0808,2.705,1.85,限制大额申购,开放赎回,-0.38,1
2020-10-21,1.0612,2.6854,0.32,限制大额申购,开放赎回,-0.09,1
2020-10-20,1.0578,2.682,3.16,限制大额申购,开放赎回,0.47,1
2020-10-19,1.0254,2.6496,-0.76,限制大额申购,开放赎回,-0.71,-1
2020-10-16,1.0333,2.6575,-1.11,限制大额申购,开放赎回,0.13,-1
2020-10-15,1.0449,2.6691,-0.11,限制大额申购,开放赎回,-0.26,-1
2020-10-14,1.0461,2.6703,-0.33,限制大额申购,开放赎回,-0.56,-1
2020-10-13,1.0496,2.6738,1.7,限制大额申购,开放赎回,0.04,1
2020-10-12,1.0321,2.6563,5.54,限制大额申购,开放赎回,2.64,1
2020-10-09,0.9779,2.6021,1.45,限制大额申购,开放赎回,1.68,1
2020-09-30,0.9639,2.5881,0.46,限制大额申购,开放赎回,-0.2,1
2020-09-29,0.9595,2.5837,-0.21,限制大额申购,开放赎回,0.21,-1
2020-09-28,0.9615,2.5857,1.15,限制大额申购,开放赎回,-0.06,1
2020-09-25,0.9506,2.5748,0.03,限制大额申购,开放赎回,-0.12,1
2020-09-24,0.9503,2.5745,-1.74,限制大额申购,开放赎回,-1.72,-1
2020-09-23,0.9671,2.5913,-0.49,限制大额申购,开放赎回,0.17,-1
2020-09-22,0.9719,2.5961,-0.92,限制大额申购,开放赎回,-1.29,-1
2020-09-21,0.9809,2.6051,-1.52,限制大额申购,开放赎回,-0.63,-1
2020-09-18,0.996,2.6202,1.36,限制大额申购,开放赎回,2.07,1
2020-09-17,0.9826,2.6068,-2.34,限制大额申购,开放赎回,-0.41,-1
2020-09-16,1.0061,2.6303,-1.67,限制大额申购,开放赎回,-0.36,-1
2020-09-15,1.0232,2.6474,-0.18,限制大额申购,开放赎回,0.51,-1
2020-09-14,1.025,2.6492,0.82,限制大额申购,开放赎回,0.57,1
2020-09-11,1.0167,2.6409,2.81,限制大额申购,开放赎回,0.79,1
2020-09-10,0.9889,2.6131,1.56,限制大额申购,开放赎回,-0.61,1
2020-09-09,0.9737,2.5979,-1.99,限制大额申购,开放赎回,-1.86,-1
2020-09-08,0.9935,2.6177,-2.77,限制大额申购,开放赎回,0.72,-1
2020-09-07,1.0218,2.646,-1.66,限制大额申购,开放赎回,-1.87,-1
2020-09-04,1.0391,2.6633,-1.91,限制大额申购,开放赎回,-0.87,-1
2020-09-03,1.0593,2.6835,2.08,限制大额申购,开放赎回,-0.58,1
2020-09-02,1.0377,2.6619,-0.77,限制大额申购,开放赎回,-0.17,-1
2020-09-01,1.0457,2.6699,-1.13,限制大额申购,开放赎回,0.44,-1
2020-08-31,1.0577,2.6819,0.54,限制大额申购,开放赎回,-0.24,1
2020-08-28,1.052,2.6762,3.97,限制大额申购,开放赎回,1.6,1
2020-08-27,1.0118,2.636,1.18,暂停申购,暂停赎回,0.61,1
2020-08-26,1.0,2.6242,-0.24,暂停申购,暂停赎回,-1.3,-1
2020-08-25,1.5018,2.6279,3.89,暂停申购,开放赎回,-0.36,1
2020-08-24,1.4456,2.5717,2.05,暂停申购,开放赎回,0.15,1
2020-08-21,1.4165,2.5426,1.37,暂停申购,开放赎回,0.5,1
2020-08-20,1.3974,2.5235,-2.24,暂停申购,开放赎回,-1.3,-1
2020-08-19,1.4294,2.5555,0.14,暂停申购,开放赎回,-1.24,1
2020-08-18,1.4274,2.5535,0.59,暂停申购,开放赎回,0.36,1
2020-08-17,1.419,2.5451,2.31,暂停申购,开放赎回,2.34,1
2020-08-14,1.3869,2.513,3.43,暂停申购,开放赎回,1.19,1
2020-08-13,1.3409,2.467,0.79,暂停申购,开放赎回,0.04,1
2020-08-12,1.3304,2.4565,-1.77,暂停申购,开放赎回,-0.63,-1
2020-08-11,1.3544,2.4805,0.92,暂停申购,开放赎回,-1.15,1
2020-08-10,1.3421,2.4682,0.12,暂停申购,开放赎回,0.75,1
2020-08-07,1.3405,2.4666,-1.16,暂停申购,开放赎回,-0.96,-1
2020-08-06,1.3562,2.4823,-2.57,暂停申购,开放赎回,0.26,-1
2020-08-05,1.392,2.5181,0.26,暂停申购,开放赎回,0.17,1
2020-08-04,1.3884,2.5145,-0.49,暂停申购,开放赎回,0.11,-1
2020-08-03,1.3952,2.5213,0.09,暂停申购,开放赎回,1.75,1
2020-07-31,1.3939,2.52,-0.13,暂停申购,开放赎回,0.71,-1
2020-07-30,1.3957,2.5218,0.71,暂停申购,开放赎回,-0.23,1
2020-07-29,1.3859,2.512,0.6,暂停申购,开放赎回,2.06,1
2020-07-28,1.3776,2.5037,2.5,暂停申购,开放赎回,0.71,1
2020-07-27,1.344,2.4701,1.19,暂停申购,开放赎回,0.26,1
2020-07-24,1.3282,2.4543,-4.54,暂停申购,开放赎回,-3.86,-1
2020-07-23,1.3914,2.5175,0.28,暂停申购,开放赎回,-0.24,1
2020-07-22,1.3875,2.5136,1.29,暂停申购,开放赎回,0.37,1
2020-07-21,1.3698,2.4959,2.34,暂停申购,开放赎回,0.2,1
2020-07-20,1.3385,2.4646,-1.12,暂停申购,开放赎回,3.11,-1
2020-07-17,1.3536,2.4797,-0.12,暂停申购,开放赎回,0.13,-1
2020-07-16,1.3552,2.4813,-8.69,暂停申购,开放赎回,-4.5,-1
2020-07-15,1.4841,2.6102,2.2,暂停申购,开放赎回,-1.56,1
2020-07-14,1.4522,2.5783,0.26,暂停申购,开放赎回,-0.83,1
2020-07-13,1.4484,2.5745,4.38,暂停申购,开放赎回,1.77,1
2020-07-10,1.3876,2.5137,1.29,暂停申购,开放赎回,-1.95,1
2020-07-09,1.3699,2.496,1.53,暂停申购,开放赎回,1.39,1
2020-07-08,1.3493,2.4754,-0.12,暂停申购,开放赎回,1.74,-1
2020-07-07,1.3509,2.477,3.02,暂停申购,开放赎回,0.37,1
2020-07-06,1.3113,2.4374,2.44,暂停申购,开放赎回,5.71,1
2020-07-03,1.2801,2.4062,-0.98,暂停申购,开放赎回,2.01,-1
2020-07-02,1.2928,2.4189,3.47,暂停申购,开放赎回,2.13,1
2020-07-01,1.2494,2.3755,5.76,暂停申购,开放赎回,1.38,1
2020-06-30,1.1814,2.3075,1.59,暂停申购,开放赎回,0.78,1
2020-06-29,1.1629,2.289,0.35,暂停申购,开放赎回,-0.61,1
2020-06-24,1.1588,2.2849,-0.18,暂停申购,开放赎回,0.3,-1
2020-06-23,1.1609,2.287,3.21,暂停申购,开放赎回,0.18,1
2020-06-22,1.1248,2.2509,-0.72,暂停申购,开放赎回,-0.08,-1
2020-06-19,1.133,2.2591,2.39,暂停申购,开放赎回,0.96,1
2020-06-18,1.1065,2.2326,0.29,暂停申购,开放赎回,0.12,1
2020-06-17,1.1033,2.2294,-0.95,暂停申购,开放赎回,0.14,-1
2020-06-16,1.1139,2.24,1.64,暂停申购,开放赎回,1.44,1
2020-06-15,1.0959,2.222,-2.69,暂停申购,开放赎回,-1.02,-1
2020-06-12,1.1262,2.2523,0.3,暂停申购,开放赎回,-0.04,1
2020-06-11,1.1228,2.2489,-1.65,暂停申购,开放赎回,-0.78,-1
2020-06-10,1.1416,2.2677,0.4,暂停申购,开放赎回,-0.42,1
2020-06-09,1.137,2.2631,0.74,暂停申购,开放赎回,0.62,1
2020-06-08,1.1287,2.2548,0.61,暂停申购,开放赎回,0.24,1
2020-06-05,1.1219,2.248,1.94,暂停申购,开放赎回,0.4,1
2020-06-04,1.1006,2.2267,1.93,暂停申购,开放赎回,-0.14,1
2020-06-03,1.0798,2.2059,-0.59,暂停申购,开放赎回,0.07,-1
2020-06-02,1.0862,2.2123,-1.14,暂停申购,开放赎回,0.2,-1
2020-06-01,1.0987,2.2248,3.14,暂停申购,开放赎回,2.21,1
2020-05-29,1.0653,2.1914,1.49,暂停申购,开放赎回,0.22,1
2020-05-28,1.0497,2.1758,0.76,暂停申购,开放赎回,0.33,1
2020-05-27,1.0418,2.1679,-0.88,暂停申购,开放赎回,-0.34,-1
2020-05-26,1.0511,2.1772,0.99,暂停申购,开放赎回,1.01,1
2020-05-25,1.0408,2.1669,2.05,暂停申购,开放赎回,0.15,1
2020-05-22,1.0199,2.146,-3.4,暂停申购,开放赎回,-1.89,-1
2020-05-21,1.0558,2.1819,0.7,暂停申购,开放赎回,-0.55,1
2020-05-20,1.0485,2.1746,-0.78,暂停申购,开放赎回,-0.51,-1
2020-05-19,1.0567,2.1828,0.75,限制大额申购,开放赎回,0.81,1
2020-05-18,1.0488,2.1749,2.87,限制大额申购,开放赎回,0.24,1
2020-05-15,1.0195,2.1456,-1.23,限制大额申购,开放赎回,-0.07,-1
2020-05-14,1.0322,2.1583,-0.15,限制大额申购,开放赎回,-0.96,-1
2020-05-13,1.0337,2.1598,2.53,限制大额申购,开放赎回,0.22,1
2020-05-12,1.0082,2.1343,0.33,限制大额申购,开放赎回,-0.11,1
2020-05-11,1.0049,2.131,0.28,限制大额申购,开放赎回,-0.02,1
2020-05-08,1.0021,2.1282,0.99,限制大额申购,开放赎回,0.83,1
2020-05-07,0.9923,2.1184,1.19,限制大额申购,开放赎回,-0.23,1
2020-05-06,0.9806,2.1067,0.74,限制大额申购,开放赎回,0.63,1
2020-04-30,0.9734,2.0995,0.28,限制大额申购,开放赎回,1.33,1
2020-04-29,0.9707,2.0968,-1.24,限制大额申购,开放赎回,0.44,-1
2020-04-28,0.9829,2.109,2.82,限制大额申购,开放赎回,-0.19,1
2020-04-27,0.9559,2.082,-0.76,限制大额申购,开放赎回,0.25,-1
2020-04-24,0.9632,2.0893,1.07,限制大额申购,开放赎回,-1.06,1
2020-04-23,0.953,2.0791,0.23,限制大额申购,开放赎回,-0.19,1
2020-04-22,0.9508,2.0769,2.8,限制大额申购,开放赎回,0.6,1
2020-04-21,0.9249,2.051,-2.3,限制大额申购,开放赎回,-0.9,-1
2020-04-20,0.9467,2.0728,0.49,限制大额申购,开放赎回,0.5,1
2020-04-17,0.9421,2.0682,1.41,限制大额申购,开放赎回,0.66,1
2020-04-16,0.929,2.0551,-0.96,限制大额申购,开放赎回,0.31,-1
2020-04-15,0.938,2.0641,-0.18,限制大额申购,开放赎回,-0.57,-1
2020-04-14,0.9397,2.0658,1.28,限制大额申购,开放赎回,1.59,1
2020-04-13,0.9278,2.0539,-0.08,限制大额申购,开放赎回,-0.49,-1
2020-04-10,0.9285,2.0546,1.15,限制大额申购,开放赎回,-1.04,1
2020-04-09,0.9179,2.044,0.54,限制大额申购,开放赎回,0.37,1
2020-04-08,0.913,2.0391,-0.01,限制大额申购,开放赎回,-0.19,-1
2020-04-07,0.9131,2.0392,2.61,限制大额申购,开放赎回,2.05,1
2020-04-03,0.8899,2.016,-0.24,限制大额申购,开放赎回,-0.6,-1
2020-04-02,0.892,2.0181,1.29,限制大额申购,开放赎回,1.69,1
2020-04-01,0.8806,2.0067,-0.68,限制大额申购,开放赎回,-0.57,-1
2020-03-31,0.8866,2.0127,1.87,限制大额申购,开放赎回,0.11,1
2020-03-30,0.8703,1.9964,-1.89,限制大额申购,开放赎回,-0.9,-1
2020-03-27,0.8871,2.0132,2.32,限制大额申购,开放赎回,0.26,1
2020-03-26,0.867,1.9931,-0.09,限制大额申购,开放赎回,-0.6,-1
2020-03-25,0.8678,1.9939,2.91,限制大额申购,开放赎回,2.17,1
2020-03-24,0.8433,1.9694,3.78,限制大额申购,开放赎回,2.34,1
2020-03-23,0.8126,1.9387,-2.97,限制大额申购,开放赎回,-3.11,-1
2020-03-20,0.8375,1.9636,3.27,限制大额申购,开放赎回,1.61,1
2020-03-19,0.811,1.9371,-3.38,限制大额申购,开放赎回,-0.98,-1
2020-03-18,0.8394,1.9655,-2.66,限制大额申购,开放赎回,-1.83,-1
2020-03-17,0.8623,1.9884,-2.1,限制大额申购,开放赎回,-0.34,-1
2020-03-16,0.8808,2.0069,-4.02,限制大额申购,开放赎回,-3.4,-1
2020-03-13,0.9177,2.0438,-1.83,限制大额申购,开放赎回,-1.23,-1
2020-03-12,0.9348,2.0609,-2.35,限制大额申购,开放赎回,-1.52,-1
2020-03-11,0.9573,2.0834,-0.25,限制大额申购,开放赎回,-0.94,-1
2020-03-10,0.9597,2.0858,2.85,限制大额申购,开放赎回,1.82,1
2020-03-09,0.9331,2.0592,-3.74,限制大额申购,开放赎回,-3.01,-1
2020-03-06,0.9694,2.0955,-2.28,限制大额申购,开放赎回,-1.21,-1
2020-03-05,0.992,2.1181,5.03,限制大额申购,开放赎回,1.99,1
2020-03-04,0.9445,2.0706,0.79,限制大额申购,开放赎回,0.63,1
2020-03-03,0.9371,2.0632,0.68,限制大额申购,开放赎回,0.74,1
2020-03-02,0.9308,2.0569,2.45,限制大额申购,开放赎回,3.15,1
2020-02-28,0.9085,2.0346,-4.09,限制大额申购,开放赎回,-3.71,-1
2020-02-27,0.9472,2.0733,1.16,限制大额申购,开放赎回,0.11,1
2020-02-26,0.9363,2.0624,-0.85,限制大额申购,开放赎回,-0.83,-1
2020-02-25,0.9443,2.0704,-0.83,限制大额申购,开放赎回,-0.6,-1
2020-02-24,0.9522,2.0783,-1.85,限制大额申购,开放赎回,-0.28,-1
2020-02-21,0.9701,2.0962,-0.26,限制大额申购,开放赎回,0.31,-1
2020-02-20,0.9726,2.0987,3.51,限制大额申购,开放赎回,1.84,1
2020-02-19,0.9396,2.0657,1.22,限制大额申购,开放赎回,-0.32,1
2020-02-18,0.9283,2.0544,-0.51,限制大额申购,开放赎回,0.05,-1
2020-02-17,0.9331,2.0592,0.8,限制大额申购,开放赎回,2.28,1
2020-02-14,0.9257,2.0518,-0.25,限制大额申购,开放赎回,0.38,-1
2020-02-13,0.928,2.0541,-0.75,限制大额申购,开放赎回,-0.71,-1
2020-02-12,0.935,2.0611,0.28,限制大额申购,开放赎回,0.87,1
2020-02-11,0.9324,2.0585,2.33,限制大额申购,开放赎回,0.39,1
2020-02-10,0.9112,2.0373,0.23,限制大额申购,开放赎回,0.51,1
2020-02-07,0.9091,2.0352,0.85,限制大额申购,开放赎回,0.33,1
2020-02-06,0.9014,2.0275,0.99,限制大额申购,开放赎回,1.72,1
2020-02-05,0.8926,2.0187,1.33,限制大额申购,开放赎回,1.25,1
2020-02-04,0.8809,2.007,-0.63,限制大额申购,开放赎回,1.34,-1
2020-02-03,0.8865,2.0126,-8.37,限制大额申购,开放赎回,-7.72,-1
2020-01-23,0.9675,2.0936,-3.66,限制大额申购,开放赎回,-2.75,-1
2020-01-22,1.0043,2.1304,0.37,限制大额申购,开放赎回,0.28,1
2020-01-21,1.0006,2.1267,-2.81,限制大额申购,开放赎回,-1.41,-1
2020-01-20,1.0295,2.1556,-1.02,限制大额申购,开放赎回,0.66,-1
2020-01-17,1.0401,2.1662,0.01,限制大额申购,开放赎回,0.05,1
2020-01-16,1.04,2.1661,0.18,限制大额申购,开放赎回,-0.52,1
2020-01-15,1.0381,2.1642,0.47,限制大额申购,开放赎回,-0.54,1
2020-01-14,1.0332,2.1593,-1.47,限制大额申购,开放赎回,-0.28,-1
2020-01-13,1.0486,2.1747,1.44,限制大额申购,开放赎回,0.75,1
2020-01-10,1.0337,2.1598,2.35,限制大额申购,开放赎回,-0.08,1
2020-01-09,1.01,2.1361,2.06,限制大额申购,开放赎回,0.91,1
2020-01-08,0.9896,2.1157,0.16,限制大额申购,开放赎回,-1.22,1
2020-01-07,0.988,2.1141,1.03,限制大额申购,开放赎回,0.69,1
2020-01-06,0.9779,2.104,-0.79,限制大额申购,开放赎回,-0.01,-1
2020-01-03,0.9857,2.1118,-1.09,限制大额申购,开放赎回,-0.05,-1
2020-01-02,0.9966,2.1227,-1.06,限制大额申购,开放赎回,1.15,-1
2019-12-31,1.0073,2.1334,0.05,限制大额申购,开放赎回,0.33,1
2019-12-30,1.0068,2.1329,3.43,限制大额申购,开放赎回,1.16,1
2019-12-27,0.9734,2.0995,1.01,限制大额申购,开放赎回,-0.08,1
2019-12-26,0.9637,2.0898,0.74,限制大额申购,开放赎回,0.85,1
2019-12-25,0.9566,2.0827,-1.14,限制大额申购,开放赎回,-0.03,-1
2019-12-24,0.9676,2.0937,0.43,限制大额申购,开放赎回,0.67,1
2019-12-23,0.9635,2.0896,-0.65,限制大额申购,开放赎回,-1.4,-1
2019-12-20,0.9698,2.0959,-0.38,限制大额申购,开放赎回,-0.4,-1
2019-12-19,0.9735,2.0996,-0.73,限制大额申购,开放赎回,0.0,-1
2019-12-18,0.9807,2.1068,0.47,限制大额申购,开放赎回,-0.18,1
2019-12-17,0.9761,2.1022,1.16,暂停申购,暂停赎回,1.27,1
2019-12-16,0.9649,2.091,-0.52,暂停申购,暂停赎回,0.56,-1
2019-12-13,0.9803,2.0961,1.54,限制大额申购,开放赎回,1.78,1
2019-12-12,0.9654,2.0812,-0.81,限制大额申购,开放赎回,-0.3,-1
2019-12-11,0.9733,2.0891,-1.05,限制大额申购,开放赎回,0.24,-1
2019-12-10,0.9836,2.0994,0.03,限制大额申购,开放赎回,0.1,1
2019-12-09,0.9833,2.0991,-0.57,限制大额申购,开放赎回,0.08,-1
2019-12-06,0.9889,2.1047,2.1,限制大额申购,开放赎回,0.43,1
2019-12-05,0.9686,2.0844,-0.11,限制大额申购,开放赎回,0.74,-1
2019-12-04,0.9697,2.0855,0.58,限制大额申购,开放赎回,-0.23,1
2019-12-03,0.9641,2.0799,-0.46,限制大额申购,开放赎回,0.31,-1
2019-12-02,0.9686,2.0844,0.0,限制大额申购,开放赎回,0.13,-1
2019-11-29,0.9686,2.0844,-2.55,限制大额申购,开放赎回,-0.61,-1
2019-11-28,0.9939,2.1097,-0.6,限制大额申购,开放赎回,-0.47,-1
2019-11-27,0.9999,2.1157,0.35,限制大额申购,开放赎回,-0.13,1
2019-11-26,0.9964,2.1122,0.96,限制大额申购,开放赎回,0.03,1
2019-11-25,0.9869,2.1027,-0.27,限制大额申购,开放赎回,0.72,-1
2019-11-22,0.9896,2.1054,-2.67,限制大额申购,开放赎回,-0.63,-1
2019-11-21,1.0167,2.1325,-0.17,限制大额申购,开放赎回,-0.25,-1
2019-11-20,1.0184,2.1342,0.52,限制大额申购,开放赎回,-0.78,1
2019-11-19,1.0131,2.1289,0.83,限制大额申购,开放赎回,0.85,1
2019-11-18,1.0048,2.1206,-0.45,限制大额申购,开放赎回,0.62,-1
2019-11-15,1.0093,2.1251,-0.64,限制大额申购,开放赎回,-0.64,-1
2019-11-14,1.0158,2.1316,1.05,限制大额申购,开放赎回,0.16,1
2019-11-13,1.0052,2.121,0.66,限制大额申购,开放赎回,-0.33,1
2019-11-12,0.9986,2.1144,0.35,限制大额申购,开放赎回,0.17,1
2019-11-11,0.9951,2.1109,-0.99,限制大额申购,开放赎回,-1.83,-1
2019-11-08,1.005,2.1208,0.38,限制大额申购,开放赎回,-0.49,1
2019-11-07,1.0012,2.117,0.8,限制大额申购,开放赎回,0.0,1
2019-11-06,0.9933,2.1091,-1.1,限制大额申购,开放赎回,-0.43,-1
2019-11-05,1.0043,2.1201,0.22,限制大额申购,开放赎回,0.54,1
2019-11-04,1.0021,2.1179,0.72,限制大额申购,开放赎回,0.58,1
2019-11-01,0.9949,2.1107,1.18,限制大额申购,开放赎回,0.99,1
2019-10-31,0.9833,2.0991,-0.04,限制大额申购,开放赎回,-0.35,-1
2019-10-30,0.9837,2.0995,-0.86,限制大额申购,开放赎回,-0.5,-1
2019-10-29,0.9922,2.108,0.75,限制大额申购,开放赎回,-0.87,1
2019-10-28,0.9848,2.1006,1.95,限制大额申购,开放赎回,0.85,1
2019-10-25,0.966,2.0818,1.61,限制大额申购,开放赎回,0.48,1
2019-10-24,0.9507,2.0665,-1.64,限制大额申购,开放赎回,-0.02,-1
2019-10-23,0.9666,2.0824,-1.7,限制大额申购,开放赎回,-0.43,-1
2019-10-22,0.9833,2.0991,0.4,限制大额申购,开放赎回,0.5,1
2019-10-21,0.9794,2.0952,0.19,限制大额申购,开放赎回,0.05,1
2019-10-18,0.9775,2.0933,-1.87,限制大额申购,开放赎回,-1.32,-1
2019-10-17,0.9961,2.1119,0.14,限制大额申购,开放赎回,-0.05,1
2019-10-16,0.9947,2.1105,-1.86,限制大额申购,开放赎回,-0.41,-1
2019-10-15,1.0136,2.1294,1.61,限制大额申购,开放赎回,-0.56,1
2019-10-14,0.9975,2.1133,0.15,限制大额申购,开放赎回,1.15,1
2019-10-11,0.996,2.1118,0.48,限制大额申购,开放赎回,0.88,1
2019-10-10,0.9912,2.107,-0.12,限制大额申购,开放赎回,0.78,-1
2019-10-09,0.9924,2.1082,-1.17,限制大额申购,开放赎回,0.39,-1
2019-10-08,1.0041,2.1199,1.48,限制大额申购,开放赎回,0.29,1
2019-09-30,0.9895,2.1053,-1.86,限制大额申购,开放赎回,-0.92,-1
2019-09-27,1.0083,2.1241,-0.34,限制大额申购,开放赎回,0.11,-1
2019-09-26,1.0117,2.1275,-1.17,限制大额申购,开放赎回,-0.89,-1
2019-09-25,1.0237,2.1395,-0.52,限制大额申购,开放赎回,-1.0,-1
2019-09-24,1.029,2.1448,2.02,限制大额申购,开放赎回,0.28,1
2019-09-23,1.0086,2.1244,-1.2,限制大额申购,开放赎回,-0.98,-1
2019-09-20,1.0209,2.1367,0.8,限制大额申购,开放赎回,0.24,1
2019-09-19,1.0128,2.1286,0.15,限制大额申购,开放赎回,0.46,1
2019-09-18,1.0113,2.1271,3.3,限制大额申购,开放赎回,0.25,1
2019-09-17,0.979,2.0948,0.19,限制大额申购,开放赎回,-1.74,1
2019-09-16,0.9771,2.0929,-0.65,限制大额申购,开放赎回,-0.02,-1
2019-09-12,0.9835,2.0993,1.63,限制大额申购,开放赎回,0.75,1
2019-09-11,0.9677,2.0835,-4.43,限制大额申购,开放赎回,-0.41,-1
2019-09-10,1.0126,2.1284,-0.47,限制大额申购,开放赎回,-0.12,-1
2019-09-09,1.0174,2.1332,-0.05,限制大额申购,开放赎回,0.84,-1
2019-09-06,1.0179,2.1337,0.07,限制大额申购,开放赎回,0.46,1
2019-09-05,1.0172,2.133,0.42,限制大额申购,开放赎回,0.96,1
2019-09-04,1.0129,2.1287,-1.39,限制大额申购,开放赎回,0.93,-1
2019-09-03,1.0272,2.143,-0.62,限制大额申购,开放赎回,0.21,-1
2019-09-02,1.0336,2.1494,0.36,限制大额申购,开放赎回,1.31,1
2019-08-30,1.0299,2.1457,2.38,限制大额申购,开放赎回,-0.16,1
2019-08-29,1.006,2.1218,1.05,限制大额申购,开放赎回,-0.1,1
2019-08-28,0.9955,2.1113,0.4,限制大额申购,开放赎回,-0.29,1
2019-08-27,0.9915,2.1073,2.15,限制大额申购,开放赎回,1.35,1
2019-08-26,0.9706,2.0864,-1.89,限制大额申购,开放赎回,-1.17,-1
2019-08-23,0.9893,2.1051,0.27,限制大额申购,开放赎回,0.49,1
2019-08-22,0.9866,2.1024,2.12,限制大额申购,开放赎回,0.11,1
2019-08-21,0.9661,2.0819,-0.79,限制大额申购,开放赎回,0.01,-1
2019-08-20,0.9738,2.0896,1.15,限制大额申购,开放赎回,-0.11,1
2019-08-19,0.9627,2.0785,1.24,限制大额申购,开放赎回,2.1,1
2019-08-16,0.9509,2.0667,0.97,限制大额申购,开放赎回,0.29,1
2019-08-15,0.9418,2.0576,-0.3,限制大额申购,开放赎回,0.25,-1
2019-08-14,0.9446,2.0604,2.53,限制大额申购,开放赎回,0.42,1
2019-08-13,0.9213,2.0371,-0.31,限制大额申购,开放赎回,-0.63,-1
2019-08-12,0.9242,2.04,2.88,限制大额申购,开放赎回,1.45,1
2019-08-09,0.8983,2.0141,-1.49,限制大额申购,开放赎回,-0.71,-1
2019-08-08,0.9119,2.0277,1.67,限制大额申购,开放赎回,0.93,1
2019-08-07,0.8969,2.0127,-1.02,限制大额申购,开放赎回,-0.32,-1
2019-08-06,0.9061,2.0219,1.56,限制大额申购,开放赎回,-1.56,1
2019-08-05,0.8922,2.008,-2.14,限制大额申购,开放赎回,-1.62,-1
2019-08-02,0.9117,2.0275,-0.69,限制大额申购,开放赎回,-1.41,-1
2019-08-01,0.918,2.0338,-1.42,限制大额申购,开放赎回,-0.81,-1
2019-07-31,0.9312,2.047,-1.56,限制大额申购,开放赎回,-0.67,-1
2019-07-30,0.946,2.0618,-0.46,限制大额申购,开放赎回,0.39,-1
2019-07-29,0.9504,2.0662,0.88,限制大额申购,开放赎回,-0.12,1
2019-07-26,0.9421,2.0579,-0.04,限制大额申购,开放赎回,0.24,-1
2019-07-25,0.9425,2.0583,1.09,限制大额申购,开放赎回,0.48,1
2019-07-24,0.9323,2.0481,-0.19,限制大额申购,开放赎回,0.8,-1
2019-07-23,0.9341,2.0499,-2.17,限制大额申购,开放赎回,0.45,-1
2019-07-22,0.9548,2.0706,0.07,限制大额申购,开放赎回,-1.27,1
2019-07-19,0.9541,2.0699,0.72,限制大额申购,开放赎回,0.79,1
2019-07-18,0.9473,2.0631,-1.39,限制大额申购,开放赎回,-1.04,-1
2019-07-17,0.9607,2.0765,-0.56,限制大额申购,开放赎回,-0.2,-1
2019-07-16,0.9661,2.0819,-1.15,限制大额申购,开放赎回,-0.16,-1
2019-07-15,0.9773,2.0931,-0.98,限制大额申购,开放赎回,0.4,-1
2019-07-12,0.987,2.1028,1.37,限制大额申购,开放赎回,0.44,1
2019-07-11,0.9737,2.0895,-0.8,限制大额申购,开放赎回,0.08,-1
2019-07-10,0.9816,2.0974,0.57,限制大额申购,开放赎回,-0.44,1
2019-07-09,0.976,2.0918,0.42,限制大额申购,开放赎回,-0.18,1
2019-07-08,0.9719,2.0877,-1.58,限制大额申购,开放赎回,-2.58,-1
2019-07-05,0.9875,2.1033,2.73,限制大额申购,开放赎回,0.19,1
2019-07-04,0.9613,2.0771,-1.75,限制大额申购,开放赎回,-0.33,-1
2019-07-03,0.9784,2.0942,-2.16,暂停申购,暂停赎回,-0.94,-1
2019-07-02,1.0,2.1158,0.78,暂停申购,暂停赎回,-0.03,1
2019-06-14,1.3174,1.8763,-0.91,限制大额申购,开放赎回,-0.99,-1
2019-06-13,1.3295,1.8884,-0.44,限制大额申购,开放赎回,0.05,-1
2019-06-12,1.3354,1.8943,-1.1,限制大额申购,开放赎回,-0.56,-1
2019-06-11,1.3503,1.9092,5.44,限制大额申购,开放赎回,2.58,1
2019-06-10,1.2806,1.8395,1.85,限制大额申购,开放赎回,0.86,1
2019-06-06,1.2574,1.8163,-1.07,限制大额申购,开放赎回,-1.17,-1
2019-06-05,1.271,1.8299,-0.07,限制大额申购,开放赎回,-0.03,-1
2019-06-04,1.2719,1.8308,-2.4,限制大额申购,开放赎回,-0.96,-1
2019-06-03,1.3032,1.8621,-0.55,限制大额申购,开放赎回,-0.3,-1
2019-05-31,1.3104,1.8693,-1.36,限制大额申购,开放赎回,-0.24,-1
2019-05-30,1.3285,1.8874,-1.06,限制大额申购,开放赎回,-0.31,-1
2019-05-29,1.3428,1.9017,0.64,限制大额申购,开放赎回,0.16,1
2019-05-28,1.3342,1.8931,1.08,限制大额申购,开放赎回,0.61,1
